"Title: Neporal 6000K Full Spectrum LED Bulbs, 9W (60W Equivalent), E26/E27, Pack of 3
Category: Electronics
Brand: Neporal
Description: Full-spectrum daylight LED bulbs that simulate natural sunlight to boost focus and well-being while delivering energy savings.
Details: 6000K daylight, 800 lumens, 9W with E26/E27 base, 30,000-hour lifespan, CRI 85, flicker-free, pack of 3.",0
"Title: Pidoko Kids Wooden Train Table with 90-Piece City Train Set – Grey  
Category: Toys & Games  
Brand: Pidoko Kids  
Description: A sturdy wooden train table with a 90-piece city train set, designed for collaborative play and compatibility with most major brands.  
Details: Table measures 37.5 x 15.8 x 22.04 inches, weighs 23 pounds, suitable for ages 3 and up, made from 100% natural wood with non-toxic paints and renewable resources.",0
"Title: Satco 9.5W A19 LED 2700K 800Lm Non-Dimmable - Pack of 4
Category: Lighting
Brand: Satco
Description: Non-dimmable 9.5W LED A19 that replaces 60W incandescent, delivering 800 lumens of warm white light at 2700K.
Details: 120V with E26 medium base, frost finish, damp location rated, 10,000-hour life, suitable for enclosed fixtures, pack of 4.",0
"Title: Talavera Ceramic Tile Set 4x4"" 9-Piece Multicolor
Category: Home Improvement
Brand: DRT Wholesales
Description: Nine 4x4 inch Talavera ceramic tiles in vivid multicolor designs to brighten any wall, pool, or shower.
Details: Durable clay tiles fired over 2000°F; 9 pieces cover 1 square foot with mixed designs; square edges and easy to clean; suitable for warm climates (not frost-proof).",0
"Title: Marvel Legends X-Men Archangel 6-Inch Action Figure
Category: Toys & Games
Brand: Hasbro
Description: 6-inch Archangel action figure from the Marvel Legends Series, inspired by X‑Men.
Details: 6-inch scale figure with collectible Marvel design and X‑Men details for display or play.",0
"Title: Intrepid International Stick-On Dressage Letters, Set of 8
Category: Equestrian Accessories
Brand: Intrepid International
Description: Stick-on vinyl dressage letters with adhesive backing for quick, precise ring markers.
Details: Includes 8 waterproof vinyl letters with sticky back (white on black) for easy application on dressage arenas.",0
"Title: LEGO Marvel Avengers War Machine Buster
Category: Toys
Brand: LEGO
Description: Buildable, posable War Machine Buster mech from the Marvel Avengers, featuring an opening cockpit, stud shooters and detachable cannons to recreate movie battles.
Details: 362 pieces; over 6 inches tall; includes four minifigures; suitable for ages 7+.",0
"Title: ANZO USA Crystal Clear Headlights with Halo and LED (GMC Sierra 99-06, Yukon XL 00-06, Denali 01-06)

Category: Automotive

Brand: ANZO USA

Description: Crystal clear headlights in a black housing with halo rings and LED accents for GMC Sierra 99-06, Yukon XL 00-06, and Denali 01-06.

Details: Waterproof design with clear lens and black housing featuring halo and LED accents and halogen bulb compatibility.",0
"Title: Kingston Brass Clawfoot Tub Faucet – Brushed Nickel
Category: Bathroom Fixtures
Brand: Kingston Brass
Description: Traditional wall-mount clawfoot tub faucet in brushed nickel with durable brass construction and a handcrafted hand shower for vintage-inspired bathroom style.
Details: Solid brass with a corrosion-resistant brushed nickel finish, adjustable wall-mount centers, drip-free ceramic cartridge, 7.0 GPM flow, 1/2"" IPS connection, included hand shower with 59"" hose and cross handles.",0
"Title: EMART Photography C Stand with Boom Arm, 10ft Adjustable Heavy-Duty C-Stand with 4.2ft Arm and 2 Grip Heads

Category: Photography Equipment

Brand: EMART

Description: versatile heavy-duty C-stand system designed to support lights, reflectors, and modifiers with adjustable height and a stable turtle base.

Details: height range 5 ft to 9.8 ft (150 cm to 300 cm), 4.2 ft (128 cm) holding arm, aluminum construction, includes 2 grip heads for secure positioning, supports up to 44 pounds.",0
"Title: KOHLER Chrome Faucet Attachment Holder
Category: Kitchen & Bath
Brand: KOHLER
Description: A metal holder with a polished chrome finish designed to store and organize kitchen faucet attachments for easy access.
Details: Features a durable chrome-plated metal build that allows attachments to slide in and out with ease.",0
"Title: KUNN Small Electrician Tool Pouch with Drawstring Closure and Adjustable Strap
Category: Tools & Home Improvement
Brand: KUNN
Description: Compact tool pouch with top drawstring closure and adjustable strap for quick belt attachment and organized access to essential small tools.
Details: Features a sturdy hard bottom, belt clip compatibility, adjustable shoulder strap, and durable construction designed for electricians, plumbers, and tradespeople in various work environments.",0
"Title: Delta/Plumb USA 2-Handle Shower Trim Kit - Brushed Nickel

Category: Plumbing

Brand: Plumb USA

Description: Trim kit for 2-handle washerless shower valves, upgrading to a Brushed Nickel finish with metal lever handles.

Details: Includes two metal lever handles, two flanges, two sleeves, a showerhead and diverter spout; compatible with Delta or Plumb USA 2-handle washerless shower valves; trim kit only.",0
"Title: Nicaragua Guardabarranco iPhone 12/12 Pro Case
Category: Electronics
Brand: Nicaraguense
Description: Two-piece protective case featuring the Guardabarranco, Nicaragua’s national bird, for iPhone 12 and 12 Pro, blending heritage with rugged protection.
Details: Premium polycarbonate shell with TPU liner for drop protection, supports wireless charging, easy installation.",0
"Title: Replacement IR Remote for Redi-Remote
Category: Electronics
Brand: Redi-Remote
Description: Custom replacement remote made by Redi-Remote to control a specific Redi-Remote unit (not an original).
Details: Features 58 buttons, infrared connectivity, no programming required, includes 4 AAA batteries, and is designed for single-device control.",0
"Title: KS K-STORM Replacement Silicone Mushroom EarTips (Pack of 10)
Category: Electronics
Brand: KS K-STORM
Description: Soft silicone mushroom ear tips designed for acoustic tube earpieces provide a comfortable, long-wear fit.
Details: Durable, professional-grade silicone with a standard size that fits both ears and requires no modification for attachment.",0
"Title: Pioneer Two-Handle Kitchen Faucet with Brushed Nickel Finish
Category: Plumbing Fixtures
Brand: Pioneer
Description: Two-handle deck-mount kitchen faucet in PVD brushed nickel with a 360° swiveling spout, 1.5 GPM flow, and ADA-compliant operation.
Details: Features ceramic disc cartridges, 2-hole installation, brass construction, side spray, and two lever handles.",0
"Title: LSSAGOON Waterproof USB Backpack for Women and Teens
Category: Bags
Brand: Guangzhou Shengyou Technology Co., Ltd.
Description: Lightweight, water-resistant daypack with a USB charging port and laptop-compatible capacity for school, travel, and daily use.
Details: Made from high-density waterproof nylon with external USB charging, multiple pockets for organized storage, adjustable breathable straps, and a 18-liter capacity suitable for 15.4-inch laptops.",0
"Title: Grey Pneumatic 11-Piece 1/2-Inch Drive Impact Socket Set
Category: Automotive Tools
Brand: Grey Pneumatic
Description: Deep-length 8-point impact sockets made from chrome-moly steel for high torque and reduced fastener rounding.
Details: 11-piece set with 1/2"" drive, high-torque design, chrome-moly alloy construction, and lifetime warranty.",0
"Title: Aeromotive X1 Adjustable Regulator, 3-15 psi, -08AN Inlets/Return
Category: Automotive
Brand: Aeromotive
Description: Flexible bypass regulator designed for carbureted to EFI applications with adjustable base pressure from 3-20 psi and versatile platform compatibility.
Details: Features two -08AN outlets, one -08AN return, 1/8"" NPT gauge port, boost reference capability, and mounting bracket with compatibility for Aeromotive pumps up to 1000 and up to 150 GPH.",0
"Title: Walker Ultra EPA Direct-Fit Catalytic Converter with Integrated Manifold
Category: Automotive
Brand: Walker
Description: EPA-compliant direct-fit catalytic converter with integrated exhaust manifold for bolt-on installation on compatible OBDII vehicles.
Details: OE-style bolt-on design with integrated manifold, reinforced flanges, aluminized heat shields, and a 5-year/50,000-mile structural warranty.",0
